enrollment_id,student_id,course_id,enroll_date
4961,1713,39,2024-07-21
4962,1881,341,2019-07-04
4963,1292,119,2025-01-24
4964,1671,183,2019-11-16
4965,831,82,2022-03-27
4966,953,398,2020-07-06
4967,1105,248,2021-03-10
4968,927,327,2020-10-26
4969,259,116,2023-05-15
4970,1234,344,2024-06-01
4971,1390,318,2020-10-12
4972,810,14,2025-12-14
4973,53,111,2023-11-01
4974,1096,95,2023-10-19
4975,1572,250,2021-12-23
4976,502,4,2019-05-16
4977,1914,148,2019-05-20
4978,103,1,2022-09-02
4979,1182,226,2025-11-06
4980,702,313,2024-05-28
4981,1932,392,2021-09-06
4982,49,285,2021-05-19
4983,1909,253,2020-01-27
4984,1902,198,2023-06-03
4985,290,18,2024-05-27
4986,900,338,2024-03-13
4987,1511,111,2019-10-09
4988,1859,203,2021-11-04
4989,1658,384,2022-08-21
4990,1752,265,2022-04-26
4991,1654,80,2022-06-21
4992,1039,350,2023-01-12
4993,1163,155,2019-10-19
4994,1822,134,2019-01-07
4995,1765,116,2024-11-27
4996,1870,387,2024-05-13
4997,1090,332,2025-12-27
4998,904,53,2022-08-10
4999,1477,184,2021-12-04
5000,1967,56,2021-02-08
5001,108,357,2024-01-09
5002,1077,225,2020-04-06
5003,1926,266,2020-02-13
5004,242,134,2022-02-27
5005,881,349,2019-09-09
5006,183,232,2022-01-06
5007,1489,53,2021-11-05
5008,1244,393,2019-02-05
5009,929,349,2020-08-12
5010,965,268,2022-09-21
5011,890,235,2019-02-18
5012,1385,185,2024-02-26
5013,1808,25,2025-07-23
5014,922,343,2021-10-11
5015,139,45,2021-09-18
5016,1279,108,2021-11-09
5017,1430,298,2024-04-27
5018,1951,244,2019-06-01
5019,16,357,2022-05-30
5020,1500,27,2019-09-10
5021,272,365,2019-02-22
5022,1620,99,2024-05-20
5023,1796,324,2023-03-11
5024,349,214,2021-08-15
5025,30,116,2024-10-09
5026,85,166,2025-10-10
5027,1025,123,2023-12-12
5028,1805,146,2021-06-15
5029,862,290,2019-08-25
5030,264,79,2020-09-18
5031,1595,205,2022-08-05
5032,1699,281,2020-12-01
5033,1379,214,2023-06-28
5034,462,315,2023-07-17
5035,148,265,2020-07-03
5036,128,344,2023-06-12
5037,1135,293,2020-12-05
5038,1357,238,2022-04-08
5039,1355,139,2024-08-20
5040,1480,342,2022-12-10
5041,1529,171,2020-06-28
5042,998,254,2022-03-03
5043,994,74,2023-11-01
5044,473,317,2024-05-15
5045,206,338,2024-06-17
5046,1795,272,2021-01-25
5047,116,236,2024-02-04
5048,1835,333,2020-08-04
5049,452,366,2021-04-27
5050,1326,322,2022-07-28
5051,580,306,2021-08-02
5052,1551,393,2024-01-13
5053,1747,355,2023-02-10
5054,167,105,2024-01-12
5055,1089,390,2021-05-13
5056,1404,309,2023-03-07
5057,317,148,2025-12-13
5058,1338,9,2023-07-10
5059,818,266,2023-11-07
5060,1772,134,2020-03-12
5061,974,57,2025-05-17
5062,1029,238,2025-04-17
5063,690,213,2023-09-25
5064,685,353,2020-10-12
5065,1339,117,2024-07-04
5066,1531,165,2020-10-07
5067,1119,138,2020-01-25
5068,342,142,2021-07-31
5069,1265,220,2025-03-07
5070,1682,10,2020-05-07
5071,1062,224,2023-11-14
5072,813,202,2019-07-08
5073,6,63,2019-06-12
5074,1928,81,2024-07-17
5075,1021,121,2021-02-05
5076,1949,253,2023-01-13
5077,551,343,2020-05-15
5078,627,376,2025-03-16
5079,454,302,2019-07-22
5080,1837,286,2024-10-10
5081,8,40,2019-07-18
5082,1142,109,2019-04-23
5083,890,317,2024-09-04
5084,724,92,2023-03-09
5085,1894,359,2024-03-15
5086,1526,326,2019-07-22
5087,930,240,2019-06-15
5088,1660,124,2022-04-27
5089,1111,237,2025-11-22
5090,1661,390,2022-03-08
5091,1293,141,2020-01-08
5092,175,19,2023-06-17
5093,1047,375,2022-05-29
5094,179,239,2024-07-08
5095,1938,33,2025-05-09
5096,1007,257,2020-04-03
5097,627,296,2020-04-19
5098,1619,114,2020-10-16
5099,1047,337,2022-06-06
5100,1140,391,2021-04-05
5101,605,53,2024-10-21
5102,1776,183,2025-08-18
5103,730,197,2020-02-26
5104,1182,76,2022-03-09
5105,1084,334,2020-04-16
5106,732,336,2021-08-19
5107,1918,94,2023-10-28
5108,1926,102,2024-10-14
5109,61,296,2024-12-07
5110,1349,1,2023-02-01
5111,1563,395,2022-06-03
5112,1201,212,2023-07-20
5113,1902,170,2020-07-16
5114,1421,23,2020-04-12
5115,1163,114,2024-03-29
5116,580,30,2019-11-24
5117,1890,201,2021-08-31
5118,1297,296,2019-09-13
5119,1456,241,2022-04-06
5120,520,45,2023-09-28
5121,232,282,2023-05-24
5122,1031,204,2021-02-11
5123,1651,226,2023-05-16
5124,1683,256,2021-05-08
5125,752,303,2019-01-26
5126,1235,141,2025-02-19
5127,972,291,2023-12-26
5128,1481,195,2023-04-07
5129,1545,256,2022-11-02
5130,1495,218,2023-12-02
5131,149,118,2020-04-25
5132,845,339,2022-12-02
5133,1644,342,2024-03-31
5134,988,171,2023-06-04
5135,1538,308,2024-06-25
5136,1435,92,2023-05-19
5137,1754,244,2022-04-30
5138,1059,123,2025-10-11
5139,462,246,2023-06-15
5140,871,174,2025-01-06
5141,320,327,2022-10-17
5142,211,385,2022-03-30
5143,522,387,2021-02-21
5144,1807,363,2023-04-28
5145,466,245,2020-07-09
5146,1368,370,2019-11-23
5147,1453,207,2019-09-03
5148,489,212,2022-02-24
5149,148,147,2020-11-24
5150,984,366,2019-06-06
5151,1724,188,2023-10-23
5152,161,194,2025-06-16
5153,1091,334,2023-02-20
5154,956,102,2024-06-30
5155,584,203,2022-06-30
5156,1688,203,2020-11-07
5157,1124,213,2019-12-02
5158,1601,210,2022-10-12
5159,1261,272,2019-06-17
5160,1404,258,2020-03-27
5161,1295,322,2024-01-18
5162,1104,138,2022-02-17
5163,1735,197,2021-07-20
5164,22,81,2019-09-29
5165,958,53,2025-11-20
5166,706,275,2019-09-12
5167,633,216,2021-08-24
5168,812,274,2024-03-31
5169,115,88,2023-08-28
5170,254,49,2022-07-24
5171,968,85,2025-02-18
5172,606,239,2024-04-30
5173,1029,162,2023-05-26
5174,1985,100,2019-12-15
5175,991,124,2024-02-21
5176,65,342,2022-06-28
5177,262,19,2023-05-21
5178,1035,273,2025-01-28
5179,656,87,2021-12-28
5180,381,84,2024-08-09
5181,1293,355,2020-02-12
5182,1408,283,2021-10-15
5183,1650,286,2024-11-13
5184,1168,48,2022-07-18
5185,1411,395,2022-06-27
5186,383,391,2023-10-05
5187,257,244,2022-09-30
5188,1789,372,2025-08-28
5189,728,258,2021-11-25
5190,1343,272,2025-11-18
5191,196,296,2019-10-08
5192,1658,233,2024-03-20
5193,848,258,2025-07-22
5194,1233,264,2020-04-15
5195,171,99,2019-10-14
5196,315,22,2023-08-06
5197,1914,42,2025-05-16
5198,170,241,2022-03-04
5199,1901,25,2021-06-24
5200,1094,131,2025-10-13
5201,1653,36,2021-02-19
5202,858,113,2024-08-03
5203,903,103,2021-06-22
5204,1193,150,2024-09-23
5205,1724,327,2024-05-26
5206,964,318,2021-01-15
5207,732,307,2021-08-09
5208,74,29,2021-06-08
5209,104,61,2022-11-24
5210,1178,396,2023-02-25
5211,939,194,2021-03-19
5212,953,84,2022-12-18
5213,1269,73,2020-05-14
5214,1888,174,2021-06-18
5215,1698,248,2025-06-14
5216,1871,373,2023-08-17
5217,223,158,2025-04-13
5218,953,12,2022-03-12
5219,835,101,2020-03-04
5220,1767,102,2022-08-07
5221,9,23,2022-02-21
5222,988,207,2021-05-10
5223,1429,9,2022-05-06
5224,1334,341,2021-08-05
5225,1999,370,2020-04-11
5226,1728,117,2025-10-21
5227,122,368,2023-02-05
5228,844,277,2021-12-31
5229,348,331,2020-05-30
5230,326,125,2023-10-31
5231,15,275,2020-05-30
5232,482,317,2020-07-14
5233,1510,262,2019-01-30
5234,701,142,2019-01-04
5235,1936,27,2022-12-26
5236,1914,242,2025-05-16
5237,780,299,2024-08-11
5238,1297,390,2022-01-21
5239,931,82,2025-05-22
5240,1409,60,2023-05-31
5241,769,198,2019-10-23
5242,1832,25,2022-03-10
5243,1050,107,2020-06-27
5244,1384,22,2022-06-08
5245,619,11,2022-10-19
5246,491,380,2025-05-31
5247,1158,311,2021-12-07
5248,506,24,2022-01-07
5249,983,84,2020-11-19
5250,1041,166,2024-10-07
5251,1562,77,2023-04-05
5252,2000,156,2025-08-26
5253,926,294,2022-02-16
5254,1177,390,2021-10-03
5255,158,61,2019-09-20
5256,1639,379,2024-09-21
5257,1381,303,2022-01-30
5258,771,9,2021-08-19
5259,193,165,2021-04-16
5260,924,164,2019-03-07
5261,1475,317,2023-06-01
5262,513,61,2025-06-11
5263,1095,331,2021-03-31
5264,80,86,2023-09-10
5265,1259,285,2019-07-29
5266,11,109,2023-09-15
5267,1013,225,2023-08-22
5268,573,108,2022-07-23
5269,888,168,2021-01-09
5270,169,70,2025-01-01
5271,1285,62,2019-01-23
5272,1748,184,2021-08-22
5273,986,371,2023-04-24
5274,617,304,2020-08-01
5275,263,87,2024-11-05
5276,1325,64,2025-10-03
5277,1946,61,2023-09-09
5278,1134,281,2019-02-24
5279,1369,288,2024-01-28
5280,676,196,2021-07-07
5281,396,7,2022-09-09
5282,1327,60,2021-08-25
5283,142,130,2025-09-25
5284,1377,384,2025-01-21
5285,712,27,2023-03-15
5286,1016,120,2025-12-28
5287,1262,195,2022-07-21
5288,1921,138,2021-02-05
5289,1107,159,2021-01-24
5290,1052,362,2024-12-26
5291,1733,293,2023-10-01
5292,1547,121,2024-07-06
5293,1450,98,2019-08-27
5294,1200,316,2021-12-06
5295,1782,358,2024-05-26
5296,1347,119,2023-11-20
5297,1693,260,2021-05-06
5298,773,377,2024-02-02
5299,1276,345,2022-12-09
5300,1367,253,2025-10-27
5301,435,375,2025-12-04
5302,1006,197,2020-11-22
5303,907,326,2021-08-27
5304,963,151,2023-12-09
5305,1416,270,2020-02-17
5306,847,328,2023-10-31
5307,256,351,2022-12-08
5308,1568,186,2023-09-27
5309,858,8,2019-03-10
5310,1882,241,2019-03-09
5311,947,43,2023-12-29
5312,1283,347,2024-02-07
5313,929,12,2024-01-13
5314,1973,119,2019-04-18
5315,179,369,2024-05-21
5316,1987,61,2023-03-08
5317,273,231,2025-12-30
5318,667,161,2021-01-24
5319,55,277,2024-05-10
5320,1460,239,2023-05-26
5321,1202,363,2021-07-24
5322,115,173,2022-08-08
5323,1644,42,2023-12-25
5324,983,213,2024-10-04
5325,52,380,2022-06-24
5326,524,213,2025-02-27
5327,1167,369,2023-11-01
5328,530,124,2024-10-01
5329,320,64,2025-03-27
5330,1212,181,2022-05-31
5331,574,239,2020-09-29
5332,630,51,2020-05-25
5333,1925,155,2020-08-01
5334,1127,290,2025-09-13
5335,1699,307,2021-07-18
5336,1476,291,2021-04-12
5337,1626,227,2022-03-18
5338,256,13,2019-08-16
5339,411,363,2021-08-03
5340,1165,55,2023-04-17
5341,523,113,2021-06-09
5342,1411,386,2024-01-06
5343,6,255,2020-02-26
5344,437,339,2020-05-02
5345,263,187,2023-11-28
5346,281,172,2023-05-21
5347,906,90,2022-05-05
5348,1657,271,2021-06-05
5349,1737,73,2020-07-16
5350,1501,220,2020-04-29
5351,1051,333,2024-10-23
5352,580,204,2020-09-25
5353,777,364,2024-09-21
5354,346,153,2021-02-03
5355,268,200,2025-03-24
5356,931,33,2023-07-22
5357,92,301,2022-01-21
5358,102,112,2021-06-09
5359,1637,368,2022-11-20
5360,1889,375,2019-12-18
5361,1605,146,2025-09-16
5362,35,184,2024-05-12
5363,444,206,2020-06-19
5364,415,99,2023-11-03
5365,1471,189,2020-12-13
5366,211,208,2025-06-08
5367,1899,181,2024-03-29
5368,408,244,2021-02-26
5369,596,360,2022-01-08
5370,1846,306,2022-07-17
5371,1504,248,2024-05-19
5372,24,39,2020-01-02
5373,1883,313,2019-04-14
5374,1534,94,2021-07-05
5375,648,379,2020-03-19
5376,1105,165,2024-11-20
5377,1819,62,2021-05-23
5378,1583,46,2021-03-14
5379,1130,184,2019-05-15
5380,1667,196,2025-06-26
5381,1387,213,2019-01-12
5382,366,399,2024-11-01
5383,1116,370,2020-05-10
5384,1877,106,2023-08-10
5385,1895,323,2025-12-02
5386,371,398,2025-12-15
5387,311,295,2025-08-18
5388,1648,264,2023-10-02
5389,561,91,2019-10-08
5390,723,249,2025-11-27
5391,802,248,2021-11-08
5392,455,78,2021-12-08
5393,845,103,2021-04-15
5394,1986,146,2022-10-22
5395,499,168,2025-09-28
5396,1450,103,2025-12-02
5397,1053,159,2019-01-17
5398,1226,153,2021-09-28
5399,41,93,2020-09-02
5400,670,74,2022-02-27
5401,755,264,2020-07-21
5402,190,147,2020-07-14
5403,1834,42,2020-12-01
5404,1986,151,2021-07-20
5405,1847,309,2021-07-12
5406,976,338,2019-05-29
5407,537,60,2023-01-08
5408,678,325,2022-10-01
5409,1273,201,2019-11-04
5410,251,21,2025-12-23
5411,557,239,2025-03-14
5412,578,252,2021-08-11
5413,1313,28,2023-02-27
5414,817,321,2020-02-18
5415,842,359,2020-06-02
5416,980,218,2025-12-18
5417,310,160,2023-05-31
5418,1998,43,2025-02-11
5419,280,392,2021-02-20
5420,867,392,2019-08-31
5421,261,63,2024-12-17
5422,1148,101,2020-03-19
5423,1873,218,2019-10-20
5424,1151,261,2024-09-07
5425,537,371,2025-06-02
5426,1701,44,2022-03-15
5427,1853,102,2020-07-16
5428,1215,238,2019-08-27
5429,400,312,2020-05-17
5430,669,329,2020-04-09
5431,1915,72,2022-08-24
5432,660,6,2022-02-03
5433,1875,104,2022-07-08
5434,621,159,2022-12-12
5435,983,7,2022-10-25
5436,299,145,2023-10-27
5437,1073,30,2024-04-10
5438,747,247,2024-05-02
5439,1552,244,2019-09-03
5440,654,150,2024-06-02
5441,85,231,2024-07-04
5442,597,231,2021-03-24
5443,521,112,2020-05-13
5444,381,379,2023-02-12
5445,968,369,2020-10-26
5446,569,232,2023-01-13
5447,1036,67,2023-03-22
5448,37,1,2022-10-31
5449,926,350,2024-09-13
5450,644,274,2024-04-14
5451,653,213,2021-03-09
5452,1667,106,2025-08-06
5453,176,78,2019-01-07
5454,1940,30,2021-01-14
5455,1234,368,2024-03-20
5456,1344,26,2020-07-06
5457,1875,390,2020-11-27
5458,1042,400,2019-01-19
5459,1853,72,2021-09-06
5460,218,2,2024-04-30
5461,43,142,2025-02-02
5462,266,66,2023-10-31
5463,55,320,2025-11-14
5464,1602,64,2020-09-01
5465,851,158,2020-09-10
5466,119,399,2025-07-17
5467,1523,114,2025-08-17
5468,37,82,2024-07-26
5469,559,49,2023-05-28
5470,314,192,2019-07-11
5471,735,334,2019-08-24
5472,403,47,2025-11-08
5473,798,329,2023-09-30
5474,1078,270,2024-01-15
5475,422,258,2020-11-07
5476,1641,379,2025-01-18
5477,369,336,2022-12-27
5478,496,341,2022-04-28
5479,1907,235,2022-08-17
5480,633,101,2022-02-08
5481,595,99,2023-10-21
5482,704,187,2025-02-08
5483,784,174,2021-09-13
5484,476,25,2020-12-23
5485,1007,223,2022-11-18
5486,905,94,2022-10-21
5487,603,160,2019-09-26
5488,986,265,2020-02-25
5489,1782,239,2020-05-20
5490,1574,222,2020-09-01
5491,34,120,2023-05-27
5492,1028,260,2023-04-17
5493,487,374,2019-02-20
5494,628,39,2019-05-30
5495,1910,397,2024-08-03
5496,1004,41,2021-11-02
5497,1396,383,2023-01-01
5498,696,368,2023-04-01
5499,1398,67,2020-06-21
5500,1533,362,2019-07-18
5501,1952,133,2023-11-02
5502,1468,56,2020-05-23
5503,441,338,2023-04-12
5504,95,328,2022-02-09
5505,987,296,2022-08-25
5506,1571,91,2019-12-25
5507,1193,374,2022-11-06
5508,1139,261,2020-08-30
5509,86,278,2024-10-01
5510,1219,297,2020-11-05
5511,1344,65,2020-02-24
5512,1587,42,2024-11-26
5513,133,126,2019-12-06
5514,1890,111,2023-02-17
5515,885,325,2019-01-19
5516,617,29,2022-09-30
5517,136,174,2019-03-31
5518,1184,300,2024-06-08
5519,1920,180,2023-08-09
5520,987,9,2025-09-20
5521,130,262,2023-12-24
5522,1480,331,2021-12-09
5523,1526,116,2024-10-11
5524,359,246,2024-04-20
5525,203,86,2025-05-09
5526,1529,208,2022-04-15
5527,442,28,2019-04-15
5528,334,352,2025-03-07
5529,37,169,2021-01-16
5530,433,106,2019-11-02
5531,958,85,2025-11-14
5532,1954,333,2023-02-13
5533,698,358,2025-07-03
5534,567,268,2022-06-27
5535,339,143,2025-09-01
5536,1688,245,2022-04-14
5537,1144,306,2021-12-18
5538,1097,292,2021-12-19
5539,140,383,2024-10-16
5540,484,173,2020-05-13
5541,1815,125,2020-08-29
5542,1634,328,2022-04-09
5543,961,330,2024-07-15
5544,1590,241,2024-12-08
5545,408,265,2023-07-16
5546,1676,93,2021-10-02
5547,867,217,2023-08-30
5548,1800,234,2020-06-19
5549,791,113,2024-09-07
5550,596,321,2020-01-05
5551,853,185,2020-03-01
5552,1137,84,2022-08-03
5553,403,216,2023-06-26
5554,924,370,2021-09-06
5555,1092,288,2019-01-16
5556,615,193,2020-12-05
5557,294,29,2019-02-04
5558,1165,220,2025-11-16
5559,1487,93,2025-07-09
5560,390,245,2025-08-21
5561,212,332,2021-03-15
5562,1393,359,2022-05-06
5563,1674,237,2021-06-21
5564,1697,224,2023-08-11
5565,431,26,2024-07-05
5566,423,87,2023-06-09
5567,1785,203,2024-09-05
5568,795,131,2022-02-19
5569,183,246,2025-03-18
5570,169,138,2025-08-14
5571,1039,221,2022-07-26
5572,1668,293,2023-05-14
5573,1089,166,2019-12-27
5574,1028,216,2020-04-19
5575,1668,267,2024-03-19
5576,453,379,2022-11-22
5577,22,27,2023-04-09
5578,1229,133,2023-12-17
5579,1276,211,2020-03-13
5580,247,19,2021-05-05
5581,395,277,2019-07-20
5582,1199,223,2021-08-27
5583,1980,70,2020-01-02
5584,348,258,2019-12-14
5585,960,307,2023-03-17
5586,433,300,2024-08-29
5587,1984,4,2025-07-29
5588,1093,248,2024-08-25
5589,1396,174,2021-05-06
5590,391,377,2020-01-13
5591,1697,13,2025-11-11
5592,1646,334,2022-09-23
5593,1267,273,2025-01-28
5594,1911,34,2025-01-31
5595,258,85,2024-07-19
5596,1941,148,2025-04-23
5597,59,270,2025-09-24
5598,1832,58,2022-07-31
5599,1663,151,2021-07-25
5600,1614,187,2025-08-26
5601,437,317,2022-09-11
5602,1054,7,2022-01-24
5603,669,318,2024-07-25
5604,810,184,2024-03-26
5605,1180,63,2020-10-04
5606,1956,214,2024-05-31
5607,1842,106,2022-05-18
5608,655,64,2021-06-28
5609,56,13,2020-10-31
5610,1628,378,2022-01-05
5611,1031,84,2025-03-30
5612,44,357,2022-10-01
5613,1109,36,2024-11-08
5614,1939,283,2019-09-14
5615,787,39,2025-02-03
5616,881,42,2025-01-20
5617,111,334,2025-05-15
5618,1933,170,2020-05-11
5619,1190,182,2025-02-04
5620,781,90,2021-02-01
5621,476,329,2021-11-03
5622,536,267,2024-09-24
5623,912,272,2019-04-20
5624,1841,152,2019-11-12
5625,313,41,2021-05-07
5626,161,336,2022-09-07
5627,377,324,2022-07-07
5628,480,329,2019-10-20
5629,84,275,2021-07-06
5630,499,293,2020-06-07
5631,1327,271,2020-12-09
5632,150,109,2023-01-27
5633,1136,283,2020-09-11
5634,404,173,2022-05-14
5635,450,273,2021-05-17
5636,456,234,2019-05-13
5637,97,259,2024-07-20
5638,505,59,2020-05-19
5639,1676,285,2023-04-12
5640,1300,82,2024-10-07
5641,1428,194,2020-04-10
5642,343,86,2024-07-23
5643,1437,310,2020-10-15
5644,735,183,2022-08-01
5645,940,166,2021-10-24
5646,124,217,2020-02-03
5647,669,228,2025-10-05
5648,541,35,2019-01-02
5649,597,152,2020-06-05
5650,1898,341,2025-04-08
5651,1678,150,2021-05-03
5652,1245,38,2022-06-04
5653,210,48,2019-04-05
5654,21,203,2023-11-29
5655,1679,179,2022-10-11
5656,608,86,2024-08-24
5657,618,256,2019-10-18
5658,1300,74,2020-11-29
5659,1156,359,2025-11-16
5660,17,27,2023-01-11
5661,1849,394,2023-07-31
5662,115,81,2020-03-18
5663,2,50,2019-01-24
5664,1377,274,2025-07-12
5665,812,370,2024-06-29
5666,954,399,2025-02-03
5667,1978,252,2025-01-02
5668,1297,343,2024-08-11
5669,102,395,2024-05-23
5670,277,75,2023-12-24
5671,1045,52,2019-06-16
5672,726,369,2025-05-12
5673,1653,344,2021-12-20
5674,765,84,2022-10-14
5675,669,22,2025-10-11
5676,1410,191,2022-03-16
5677,177,58,2022-11-01
5678,15,184,2024-01-25
5679,131,52,2020-12-29
5680,1686,146,2020-09-15
5681,1096,48,2020-10-27
5682,1067,198,2025-09-15
5683,1835,28,2019-04-24
5684,565,184,2025-03-11
5685,1696,147,2025-01-18
5686,1170,61,2023-08-14
5687,954,177,2020-07-16
5688,718,399,2024-06-28
5689,661,36,2019-11-10
5690,1375,156,2021-06-14
5691,1080,341,2022-09-30
5692,1842,173,2021-10-11
5693,783,348,2019-04-21
5694,1585,157,2022-12-10
5695,234,342,2019-11-27
5696,636,78,2020-11-10
5697,1141,170,2019-06-28
5698,1879,22,2023-07-29
5699,444,164,2021-03-20
5700,1605,7,2024-10-14
5701,183,230,2022-07-13
5702,1025,26,2021-02-20
5703,104,191,2022-11-08
5704,1652,266,2023-08-10
5705,1069,361,2024-11-29
5706,334,369,2024-11-10
5707,1367,237,2024-12-02
5708,215,388,2023-07-07
5709,1671,228,2019-07-06
5710,40,9,2025-06-12
5711,461,332,2022-07-17
5712,1018,120,2021-07-22
5713,465,279,2024-06-16
5714,504,181,2023-07-29
5715,346,139,2022-02-10
5716,1627,68,2025-05-25
5717,684,45,2020-02-28
5718,247,143,2019-07-15
5719,50,381,2025-07-02
5720,556,159,2019-05-07
5721,682,151,2019-12-13
5722,824,157,2023-07-02
5723,1046,91,2019-04-10
5724,1243,113,2024-12-25
5725,1788,93,2021-02-13
5726,192,400,2019-08-31
5727,906,388,2023-01-23
5728,1809,57,2021-02-10
5729,1423,4,2024-02-16
5730,323,19,2025-07-20
5731,814,252,2020-02-18
5732,1253,17,2022-08-27
5733,655,83,2024-09-20
5734,1350,92,2024-02-28
5735,1390,110,2020-11-25
5736,333,158,2025-10-19
5737,1299,292,2021-10-26
5738,499,211,2020-05-05
5739,74,34,2021-09-28
5740,1741,40,2022-04-11
5741,1121,131,2025-12-20
5742,896,24,2020-06-19
5743,962,73,2024-03-04
5744,1986,356,2025-07-24
5745,1408,86,2019-07-17
5746,2000,45,2021-06-02
5747,1298,143,2020-08-10
5748,20,174,2019-10-01
5749,459,164,2023-05-24
5750,1497,376,2022-07-05
5751,1267,3,2022-12-06
5752,727,380,2020-06-24
5753,136,251,2024-06-22
5754,112,161,2024-07-25
5755,72,277,2021-01-09
5756,1314,146,2022-02-06
5757,1350,116,2024-04-23
5758,1067,310,2021-03-25
5759,193,45,2022-04-09
5760,133,289,2019-12-22
5761,84,272,2023-05-23
5762,967,36,2023-04-15
5763,1501,179,2023-09-26
5764,1303,78,2021-09-25
5765,740,120,2021-06-18
5766,1406,115,2025-02-15
5767,63,269,2019-09-27
5768,1991,231,2021-11-24
5769,1153,145,2023-02-28
5770,1470,205,2023-01-07
5771,892,174,2025-03-24
5772,1712,332,2022-07-12
5773,85,210,2020-03-09
5774,362,306,2025-11-24
5775,1842,268,2022-06-29
5776,1248,56,2021-07-05
5777,1880,15,2023-05-27
5778,1731,44,2022-01-09
5779,183,272,2025-04-19
5780,1357,120,2021-12-16
5781,855,194,2024-10-14
5782,1391,143,2023-10-31
5783,1563,57,2022-01-09
5784,1367,375,2022-11-09
5785,1868,176,2020-02-03
5786,902,31,2021-01-30
5787,1140,145,2020-02-20
5788,1290,134,2019-08-06
5789,721,157,2024-12-05
5790,1959,382,2019-11-06
5791,14,267,2019-11-04
5792,1502,330,2019-09-07
5793,548,238,2025-06-06
5794,1889,155,2022-11-03
5795,845,317,2021-07-23
5796,1495,184,2020-05-22
5797,1108,250,2022-08-02
5798,230,381,2024-04-08
5799,88,13,2019-03-11
5800,1582,352,2024-03-19
5801,755,132,2020-06-26
5802,1689,127,2022-08-15
5803,1327,368,2019-01-12
5804,1144,310,2021-09-16
5805,1118,135,2024-07-25
5806,620,85,2025-03-01
5807,168,166,2022-11-14
5808,1234,211,2025-02-17
5809,36,349,2019-02-07
5810,240,244,2021-01-03
5811,1304,54,2023-01-02
5812,108,313,2019-07-04
5813,1139,261,2021-04-18
5814,529,113,2021-12-11
5815,86,14,2023-01-08
5816,1668,370,2025-07-02
5817,1265,363,2020-07-07
5818,768,148,2019-02-08
5819,1753,227,2024-05-17
5820,1531,230,2023-02-20
5821,634,69,2024-10-29
5822,750,386,2021-12-12
5823,1095,353,2023-08-13
5824,1459,366,2021-04-13
5825,397,13,2024-06-07
5826,1914,301,2023-02-20
5827,829,10,2020-05-19
5828,1701,113,2022-03-20
5829,720,112,2022-07-01
5830,1842,209,2020-08-11
5831,1033,396,2024-11-02
5832,1082,146,2021-01-08
5833,1158,43,2021-04-08
5834,1801,339,2022-07-17
5835,779,238,2025-01-11
5836,445,170,2021-08-22
5837,211,64,2024-10-24
5838,1923,144,2020-12-20
5839,1090,180,2023-06-03
5840,1527,109,2023-11-29
5841,280,261,2022-10-27
5842,658,150,2019-07-05
5843,1549,23,2022-12-07
5844,1998,186,2020-03-19
5845,1905,129,2023-08-24
5846,1153,85,2025-06-27
5847,484,59,2022-02-17
5848,1920,146,2022-07-25
5849,1036,162,2019-08-31
5850,881,76,2023-12-13
5851,1680,353,2023-01-25
5852,1423,338,2020-01-14
5853,1179,196,2024-12-14
5854,1176,120,2021-11-13
5855,776,82,2022-04-18
5856,1343,338,2025-08-21
5857,1923,33,2024-09-16
5858,1553,322,2020-04-17
5859,1435,31,2024-08-18
5860,915,118,2024-09-10
5861,1188,281,2025-12-28
5862,506,350,2024-05-25
5863,1781,308,2023-03-20
5864,1689,255,2024-04-24
5865,1025,7,2019-02-05
5866,613,71,2022-03-05
5867,972,60,2022-02-01
5868,1834,10,2019-01-03
5869,1976,240,2024-02-01
5870,884,344,2020-11-01
5871,1983,8,2023-05-11
5872,759,376,2020-12-21
5873,1727,69,2021-03-06
5874,1716,75,2021-12-16
5875,725,146,2022-10-01
5876,732,198,2024-01-03
5877,1590,275,2024-08-11
5878,1821,198,2024-09-17
5879,351,245,2019-09-17
5880,1337,173,2024-01-27
5881,837,253,2022-04-27
5882,1174,394,2020-03-12
5883,732,285,2022-05-23
5884,564,23,2022-12-30
5885,1074,171,2019-02-16
5886,1948,172,2021-10-26
5887,1001,288,2019-03-14
5888,967,92,2021-04-12
5889,1329,259,2021-08-12
5890,401,179,2023-12-11
5891,861,32,2020-11-09
5892,725,156,2019-10-06
5893,1612,193,2019-04-14
5894,1825,185,2022-06-30
5895,1387,8,2024-09-02
5896,1333,400,2024-09-17
5897,142,146,2024-01-24
5898,1602,106,2021-12-09
5899,322,394,2022-09-24
5900,1131,46,2023-07-10
5901,95,86,2022-05-25
5902,1960,124,2023-02-23
5903,732,57,2022-12-15
5904,1093,261,2022-02-08
5905,1053,121,2022-01-10
5906,1821,301,2020-12-07
5907,1328,303,2022-10-04
5908,397,9,2024-04-30
5909,950,225,2023-04-17
5910,1524,381,2022-05-19
5911,1429,239,2022-03-06
5912,901,137,2022-08-06
5913,1867,302,2021-07-18
5914,1975,171,2021-11-03
5915,632,11,2023-07-11
5916,1373,19,2025-11-09
5917,833,355,2020-12-05
5918,590,186,2025-01-16
5919,745,200,2024-10-29
5920,1376,394,2024-05-07
5921,228,136,2019-12-04
5922,1250,144,2021-01-29
5923,1480,83,2019-08-27
